formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"Fulham, London SW6 6PE, UK",https://maps.google.com/?cid=5623518631846293101,LHR,0.056094836047127325,2742.0588235294117,10.304717867871267,LHR0,51.479489099999995,-0.2229204,Rowberry Mead,
"Barn Elms Sports Centre, Queen Elizabeth Walk, London SW13 9SA, UK",https://maps.google.com/?cid=8187938976848334727,LHR,0.1624030675482254,2635.0363636363636,9.943940321384503,LHR0,51.474397599999996,-0.2309713,Smoky Wood,
"WWT London Wetland Centre, Queen Elizabeth Walk, London SW13 8AB, UK",https://maps.google.com/?cid=7920922830822279689,LHR,0.0713398850943153,2594.450980392157,9.799014129531937,LHR0,51.479822899999995,-0.23472669999999998,Wildside,
"London SW11 4NJ, UK",https://maps.google.com/?cid=16996990254590979535,LHR,0.06964284453010386,3482.183673469388,13.035825980784354,LHR0,51.4798787,-0.1593983,Fountain Toilets,
"Sutton Ln, Hounslow TW3 4LU, UK",https://maps.google.com/?cid=5197537262219381028,LHR,0.18128626517709154,858.28,3.6473945504037215,LHR0,51.4736468,-0.3773348,Wellington Park,
"165 Waye Ave, Hounslow TW5 9SH, UK",https://maps.google.com/?cid=2460698469883324334,LHR,0.08620241059335815,408.6039603960396,2.0237190806861536,LHR0,51.475735799999995,-0.4156472,Huckerby's Meadows,
"marathon pavilion, Queen Elizabeth Walk, London SW13 9SA, UK",https://maps.google.com/?cid=9921925271099027039,LHR,0.1339142002070514,2592.0886075949365,9.771864867159218,LHR0,51.4750527,-0.235,Barn Elms Sports Trust,
"114 Commercial Way, London SE15 5GQ, UK",https://maps.google.com/?cid=9628550699403857759,LHR,0.04009286066616621,4398.459459459459,16.825327702041154,LHR0,51.4773917,-0.07113889999999999,Park,
"Wigram Court, 59 Westbridge Rd, London SW11 3TQ, UK",https://maps.google.com/?cid=5102624910995657996,LHR,0.10641522702235724,3367.259259259259,12.53489328511841,LHR0,51.4757819,-0.1708037,Wigram Court Green,
"Durand Gardens, London SW9 0PS, UK",https://maps.google.com/?cid=6122843207902282280,LHR,0.151041368933232,3965.1666666666665,14.836688866269705,LHR0,51.474776,-0.11727009999999997,Durand Gardens Private Residents’ Garden,
"3 Hawthorn Hatch, Brentford TW8 8NX, UK",https://maps.google.com/?cid=3687878239496720515,LHR,0.12506489492375758,1583.5934065934066,6.207162789074435,LHR0,51.4809104,-0.31865869999999996,Hawthorn Road Park,
"Queen Elizabeth Walk, London SW13 9WT, UK",https://maps.google.com/?cid=4974580385629460971,LHR,0.08710648958180117,2593.070707070707,9.78881122924686,LHR0,51.476141,-0.234665,WWT London Wetland Centre,"Wetland nature reserve with 6 bird spotting hides plus a cafe, daily tours and specialist talks."
"St. Mark's Churchyard, Kennington Park Rd, London SE11 4PP, UK",https://maps.google.com/?cid=18369238754012874236,LHR,0.13821467103040228,4019.7321428571427,15.082263745999752,LHR0,51.481502,-0.11191039999999998,"St Mark's Churchyard, Kennington",
"Royal Botanic Gardens, Richmond TW9 3AE, UK",https://maps.google.com/?cid=10955138427922489937,LHR,0.1503819574178896,1903.6296296296296,7.413566603769366,LHR0,51.4815578,-0.290572,Princess of Wales Conservatory,"Greenhouse displaying items from global ecosystems like orchids, carnivorous plants, cacti & more."
"Calais Gate, Cormont Rd, London SE5 9RQ, UK",https://maps.google.com/?cid=665945448022038770,LHR,0.1519257941261363,4146.723404255319,15.43564923554418,LHR0,51.4747656,-0.10335019999999999,Enclosed Dog Park,
"London SW11 4NJ, UK",https://maps.google.com/?cid=7023268352337532866,LHR,0.10750144948114111,3430.7922077922076,12.841911278192754,LHR0,51.4807565,-0.16398069999999998,Staff Yard & Herds Garden,
"320 Blucher Rd, London SE5 0LH, UK",https://maps.google.com/?cid=258790771303611159,LHR,0.030796965316982436,4240.197530864198,15.78760229470986,LHR0,51.477585499999996,-0.0952702,Castelmead community garden,
"Kew Gardens, Richmond TW9 3AA, UK",https://maps.google.com/?cid=3281167862527720086,LHR,0.1423051531058924,1908.7460317460318,7.444915449535346,LHR0,51.4813717,-0.2898098,The Rock Garden,
"Cheyne Walk, London SW10 0DQ, UK",https://maps.google.com/?cid=3956199286420817809,LHR,0.1592075349787748,3341.8888888888887,12.426150941406103,LHR0,51.4819526,-0.1737679,Battersea Bridge Gardens,
"London SE15 6TB, UK",https://maps.google.com/?cid=2469282406278207474,LHR,0.10415103382310452,4386.452830188679,16.939614635142966,LHR0,51.4807433,-0.0686538,Battle and Caversham Community Garden,
"47 Samuel St, London SE15 6GG, UK",https://maps.google.com/?cid=2380772185187079419,LHR,0.044274384057079036,4409.716049382716,16.54028375397278,LHR0,51.479346299999996,-0.0778585,Calypso Gardens,
"The Mulberry Centre, 12a Calais St, London SE5 9LP, UK",https://maps.google.com/?cid=12024267084148893036,LHR,0.15847376319947926,4151.025,15.466848208258783,LHR0,51.474613899999994,-0.1026213,The Mulberry Centre,
"Kew Rd, Richmond TW9 3AB, UK",https://maps.google.com/?cid=9415352262517214048,LHR,0.15631206400723566,1931.3859649122808,7.502912543628814,LHR0,51.481699899999995,-0.2885081,Bonsai House,
"Albany Rd, London SE5 0AL, UK",https://maps.google.com/?cid=14978882737106598398,LHR,0.19274338549014397,4301.0,16.336861981093275,LHR0,51.482790699999995,-0.0828193,Albany Road,
"117 Travellers Way, Cranford, Hounslow TW4 7QB, UK",https://maps.google.com/?cid=13911900874572387551,LHR,0.09998194922686109,607.0754716981132,2.75133635368118,LHR0,51.475465799999995,-0.3984913,Hounslow Assembly Services,
"13 Grove Park Rd, Chiswick, London W4 3RS, UK",https://maps.google.com/?cid=2434095314352929758,LHR,0.15246852994854285,2128.2537313432836,8.172005955370027,LHR0,51.4816417,-0.27287649999999997,Grove Park,
"London SW8, UK",https://maps.google.com/?cid=7286222121650025456,LHR,0.2066770997670602,3929.8032786885246,14.650904762767347,LHR0,51.4830848,-0.12208129999999999,Greater London,
"149 Benhill Rd, London SE5 7LZ, UK",https://maps.google.com/?cid=12958642927133114197,LHR,0.10394173461275727,4311.492063492064,16.17934751757776,LHR0,51.4758929,-0.0860991,149 Benhill Rd,
"Royal Botanic Gardens, Richmond TW9 3AB, UK",https://maps.google.com/?cid=13874773316846044382,LHR,0.04398261309915528,1874.1272727272728,7.306606373188628,LHR0,51.4790808,-0.2927082,Palm House,
"Sumner Rd, London SE15, UK",https://maps.google.com/?cid=15087608841921471420,LHR,0.09710195526802691,4376.538461538462,16.77116231014883,LHR0,51.4760664,-0.0723499,Sumner Road Park,
"Kimpton Rd &, Mary Datchelor Cl, London SE5 7EA, UK",https://maps.google.com/?cid=8676695763970645115,LHR,0.17139952564065178,4201.090909090909,16.015071903517107,LHR0,51.474322,-0.0898745,Camberwell Secret Garden,
"London SE5 7SR, UK",https://maps.google.com/?cid=17538350445790625628,LHR,0.03482261753740046,4382.265822784811,16.373923724577875,LHR0,51.4775038,-0.08163669999999999,Stanswood Gardens,
"Fulham, London SW6, UK",https://maps.google.com/?cid=14086111842290488179,LHR,0.1994607839663423,3214.0,11.778925966703337,LHR0,51.4736045,-0.18829930000000003,William Parnell Park,
"Ave Rd, Nine Elms, London SW20 0QR, UK",https://maps.google.com/?cid=16396345091163022648,LHR,0.18116651000816894,3686.318181818182,13.878559447939422,LHR0,51.4740593,-0.1395178,Larkhall park Community Garden ( the larks),
"Richmond TW9 3AB, UK",https://maps.google.com/?cid=6265701063656562046,LHR,0.052211079953602725,1845.8446601941748,7.183168910741883,LHR0,51.4768399,-0.2953346,Mediterranean Garden,
"Brentford TW8 8JF, UK",https://maps.google.com/?cid=10500069325407359797,LHR,0.02394170813904029,1649.860655737705,6.449644938544292,LHR0,51.478573,-0.3126226,Syon House Great Conservatory,
"Kelly Avenue, London SE15 5GL, UK",https://maps.google.com/?cid=6053642103621096173,LHR,0.097058274589039,4424.25,16.613416909722858,LHR0,51.476064099999995,-0.0760161,Central Venture Park,
"28 Havil St, London SE5 7RS, UK",https://maps.google.com/?cid=3103040286373786536,LHR,0.03822616529508134,4348.086956521739,16.250745397972626,LHR0,51.47742160000001,-0.08449659999999999,Stacy Path Green,
"London SW13, UK",https://maps.google.com/?cid=18160220163732043364,LHR,0.16896517926907065,2529.309523809524,9.605593675278827,LHR0,51.4820834,-0.23949639999999997,Castelnau Recreation Ground,
"Brentford TW8, UK",https://maps.google.com/?cid=10097326208433656620,LHR,0.09691294698386373,1624.66,6.376025794577687,LHR0,51.4802646,-0.3145976,Brent Lea Recreation Ground,
"Staveley Rd, Chiswick, London W4 3UN, UK",https://maps.google.com/?cid=14186121278195461634,LHR,0.14030094688950256,2256.27397260274,8.654919444622802,LHR0,51.4813796,-0.2615723,Staveley Road,
"Embassy Gardens, 7 New Union Square, Ponton Rd, Nine Elms, London SW11 7DN, UK",https://maps.google.com/?cid=4193668410813035664,LHR,0.14666242123587117,3828.796875,14.141530504168898,LHR0,51.481681099999996,-0.1338143,Nine Elms Park,
"Windsor Rd, Cranford, Hounslow TW4, UK",https://maps.google.com/?cid=2511575937593124193,LHR,0.10229287440660192,558.3577981651376,2.5718925788048876,LHR0,51.4753991,-0.4026805,Windsor Road,
"65 Peckham Rd, London SE5 8UH, UK",https://maps.google.com/?cid=8108194729691109690,LHR,0.16911520721730483,4443.789473684211,16.45142761431914,LHR0,51.474385299999994,-0.07973569999999999,The Fox Garden,
"London SE5, UK",https://maps.google.com/?cid=15421480589821570753,LHR,0.13935955499866642,4435.14,16.438762040199528,LHR0,51.4750764,-0.08004639999999999,Sceaux Gardens,
"Cronin St, London SE15 6JG, UK",https://maps.google.com/?cid=6510760167202735610,LHR,0.008513191546860038,4402.358024691358,16.565100867646894,LHR0,51.478516,-0.07723859999999999,North Peckham Public Open Space,
"12 Bowhill Cl, London SW9 6LG, UK",https://maps.google.com/?cid=1945440830181723200,LHR,0.029322799880466783,4035.5128205128203,15.153614390102167,LHR0,51.478972899999995,-0.1100815,Minerva Close Park,
"Hounslow TW3 4HA, UK",https://maps.google.com/?cid=10877452899267663670,LHR,0.06514531182940776,1020.5213675213676,4.245957262334822,LHR0,51.476388,-0.3637215,The Highlands Open Space,
"Unnamed Road, London SE15 5JT, UK",https://maps.google.com/?cid=11236964313580689106,LHR,0.14797744318979345,4318.589743589743,16.853877927084024,LHR0,51.4748848,-0.0703946,Surrey Canal Walk,
"4 Watford Cl, London SW11 4QT, UK",https://maps.google.com/?cid=11909987663050306824,LHR,0.08507886415580623,3405.0113636363635,12.714531787973613,LHR0,51.476279999999996,-0.16665,Watford Close Park,
